PRODUKT_CODE;STATION_ID;ZEITSTEMPEL;WERT;QN;QB
RF_TU_MN009;5906;201712151600;79;7;1
RF_TU_MN009;5906;201712151700;92;7;1
RF_TU_MN009;5906;201712151800;94;7;1
RF_TU_MN009;5906;201712151900;93;7;1
RF_TU_MN009;5906;201712152000;93;7;1
RF_TU_MN009;5906;201712152100;92;7;1
RF_TU_MN009;5906;201712152200;97;7;1
RF_TU_MN009;5906;201712152300;100;7;1
RF_TU_MN009;5906;201712160000;100;7;1
RF_TU_MN009;5906;201712160100;100;7;1
RF_TU_MN009;5906;201712160200;100;7;1
RF_TU_MN009;5906;201712160300;100;7;1
RF_TU_MN009;5906;201712160400;100;7;1
RF_TU_MN009;5906;201712160500;99;7;1
RF_TU_MN009;5906;201712160600;100;7;1
RF_TU_MN009;5906;201712160700;99;7;1
RF_TU_MN009;5906;201712160800;99;7;1
RF_TU_MN009;5906;201712160900;97;7;1
RF_TU_MN009;5906;201712161000;92;7;1
RF_TU_MN009;5906;201712161100;88;7;1
RF_TU_MN009;5906;201712161200;90;7;1
RF_TU_MN009;5906;201712161300;78;7;1
RF_TU_MN009;5906;201712161400;77;7;1
RF_TU_MN009;5906;201712161500;79;7;1
RF_TU_MN009;5906;201712161600;86;7;1
RF_TU_MN009;5906;201712161700;85;7;1
RF_TU_MN009;5906;201712161800;82;7;1
RF_TU_MN009;5906;201712161900;92;7;1
RF_TU_MN009;5906;201712162000;92;7;1
RF_TU_MN009;5906;201712162100;88;7;1
RF_TU_MN009;5906;201712162200;88;7;1
RF_TU_MN009;5906;201712162300;84;7;1
RF_TU_MN009;5906;201712170000;84;7;1
RF_TU_MN009;5906;201712170100;84;7;1
RF_TU_MN009;5906;201712170200;83;7;1
RF_TU_MN009;5906;201712170300;83;7;1
RF_TU_MN009;5906;201712170400;79;7;1
RF_TU_MN009;5906;201712170500;76;7;1
RF_TU_MN009;5906;201712170600;70;7;1
RF_TU_MN009;5906;201712170700;72;7;1
RF_TU_MN009;5906;201712170800;74;7;1
RF_TU_MN009;5906;201712170900;71;7;1
RF_TU_MN009;5906;201712171000;72;7;1
RF_TU_MN009;5906;201712171100;71;7;1
RF_TU_MN009;5906;201712171200;71;7;1
RF_TU_MN009;5906;201712171300;74;7;1
RF_TU_MN009;5906;201712171400;80;7;1
RF_TU_MN009;5906;201712171500;76;7;1
RF_TU_MN009;5906;201712171600;75;7;1
